marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
us	4266116	r2q6doi4rfkall	b00myafu7c	231820542	p'kolino classically cool toddler bed - racing stripes	baby	5	1	2	n	y	just perfect as my grandson's first toddler bed	really cute bed.  just perfect as my grandson's first toddler bed.  easy to put together.	3/12/2015
us	42636447	r1fw4ssen50l3r	b005lxo9te	8209101	2 fenzer rechargeable baby monitor batteries for graco 2791 2795	baby	5	0	0	n	y	works great! have been using the monitor with the new ...	got this battery after my graco monitor battery ran out after heavy use for two years.  installed this battery without and issues.  recharged without any problems.  works great!  have been using the monitor with the new batteries for about 2 weeks now without any problems.	3/12/2015
us	19976413	r2cfl5rsic64yw	b0017tw6wi	311600177	razbaby keep-it-kleen pacifier	baby	3	0	0	n	y	three stars	"works as intended,"	3/12/2015
us	20391791	ri0tg3hc9te9f	b00g2y76by	435813297	disney lion king go wild 4 piece comforter set	baby	5	0	0	n	y	five stars	my daughter loves this bed.	3/12/2015
us	36450528	r1kam7czd85w88	b004qzbebo	91125429	oxo tot cleaning set for straw & sippy cup	baby	1	1	1	n	y	usually love oko products but this is badly made	straw cleaner broke within one day of use. other parts are ok but the straw cleaner is the one you want to use! usually love oko products but this is badly made.	3/12/2015
us	14802181	r3tii8er1571tu	b00e5lyf8s	33358502	built go-go diaper tote	baby	5	0	0	n	y	very impressed	"amazing quality, lots of room! very impressed:) can't wait to use it!"	3/12/2015
us	3491595	r22t000mnhu5p3	b000guzc2a	241655106	munchkin 'white hot' duck bath toy	baby	5	0	0	n	y	five stars	like it	3/12/2015
us	11058671	r32rufxej3qe4z	b001v9kpbi	48693202	podee hands-free baby bottle feeding system (twin pack)	baby	5	0	0	n	y	five stars	makes my life easier	3/12/2015
us	13250321	r33vm36ca89vtv	b0051t8oxu	486165661	kushies organic jersey play pen fitted sheet	baby	5	0	0	n	y	five stars	got this for baby's day care crib - it has held up well.	3/12/2015
us	10706416	r2zx5nqpz6qvg4	b004hfqoli	820728887	philips avent bpa free classic infant starter gift set (discontinued by manufacturer)	baby	5	0	0	n	y	five stars	excelente!	3/12/2015
us	767840	r3ck0krzmd9x3y	b00l41ywcq	604847380	hozoyo the owl monkey paradise lovely blooms zoo nursery children's room decorative wall stickers kids vinyl sticker home decoration	Baby	4	2	3	N	Y	sticks well and has good coloring but i dislike how you can see the ...	sticks well and has good coloring but i dislike how you can see the below sticker when another on is placed over it for example you can see the tree branch slightly through the monkeys head but would still suggest other get this my son loves it	3/12/2015
US	11231353	R1CSIE0AFLUMVQ	B000YDFOPE	381226741	philips avent bpa free contemporary freeflow pacifier	Baby	5	0	0	N	Y	Five Stars	Very good product our boy loved it.	3/12/2015
US	400745	R223G69W899XKM	B000ROKDC4	460495350	"nuk 2 pack silicone orthodontic bpa free juicy pacifier, size 1"	Baby	4	0	0	N	Y	Four Stars	Nice	3/11/2015
US	5610314	R3RJFV5MYHJ0YU	B000P22YTI	508170926	wubbanub infant plush toy pacifier green frog	Baby	5	0	0	N	Y	We love the Wubbanub	"We love the Wubbanub! My only wish would be for the pacifier to be rated hire than 6 months. Still worth 5 stars. Easy to wash, easy to find, and well worth the money!"	3/11/2015
US	25987177	R3C6XERW67UOGY	B006VJM7AA	867638761	nuk orthostar soft silicone orthodontic pacifiers 0-3 months- blue/green	Baby	4	0	0	N	Y	Four Stars	"Good product...I bought the ones that stated 0-6 months. Warning, it's just 0-3 months."	3/11/2015
US	31782077	R1Q5O4R88DG763	B001F43JTO	997127233	wubbanub yellow duck pacifier	Baby	5	0	0	N	N	love the wubbanub!	"My 3 month old loves this!  She's teething and loves to work on it. No nipple confusion, just a quiet happy baby that let's mama do some chores!"	3/11/2015
US	23149955	RGVL3HHHLBZCG	B0028IDXDS	450475749	wubbanub brown monkey pacifier	Baby	5	0	0	N	Y	It is easy to find when you need it	My grandson loves it! It is easy to find when you need it.	3/11/2015
US	22169042	ROXYWSPR4RQH9	B006VJM7AA	867638761	nuk orthostar soft silicone orthodontic pacifiers 0-3 months- blue/green	Baby	1	1	1	N	Y	Not a happy camper.	The description for this Nuk says 0 to 6 mo. but it is 0 to 3 on the pkg I received today. I also ordered some 0 to 3 mos. so now I will have four alike. Not a happy camper.	3/11/2015
US	12086386	R2H7WIC0C7Z0XN	B001FXE2XC	586745626	ulubulu expression pacifier set	Baby	5	0	0	N	Y	Five Stars	Fast shipping and great product!	3/11/2015
US	39810742	R3E4ANPCNPA7CL	B00205JY78	981045906	personalized pacifiers pacifier	Baby	5	0	0	N	Y	Five Stars	excellent	3/11/2015
US	13372963	R2WKGFLE5FJTKN	B00KCNIMH8	181638405	chicco pacifier hard shield	Baby	5	0	0	N	Y	Five Stars	Great paci. It came free with the car seat and is my daughters favorite.	3/11/2015
US	49171108	R2WBWIMW0RXGZT	B001BKMEQ6	311600177	razbaby keep-it-kleen pacifier	Baby	5	0	0	N	Y	Every baby should have one!	The keep it keen pacifier works almost every time keeping the pacifier free of germs when dropped.	3/11/2015
US	42534849	R3V6N57BO1EV51	B003PCYMP4	911821018	wubbanub lamb infant pacifier	Baby	5	0	0	N	Y	Five Stars	6 months later and my daughter is still in love with this thing!	3/11/2015
US	12163576	R9MKJIKO3NKR3	B004IY6AGW	572944212	wubbanub soft toy and pacifier	Baby	5	0	0	N	Y	My daughter is in love with the wub a nub	My daughter is in love with the wub a nub. If your child uses soothie pacifiers these are a must. I like them because they are hard to lose with the size.	3/11/2015
US	8694970	R31ATQFUHQE5JB	B008BK7P4A	387353699	billy bob pacifier	Baby	5	0	0	N	Y		My baby is most thug on tha block now #onelove	3/11/2015
US	46392389	R3IN6TS500VJOV	B00B4DD0MC	28435092	"mam air orthodontic pacifier, boy, 6+ months, 2-count"	Baby	5	0	0	N	Y	Great!	Love these!	3/11/2015
US	27520030	R16V7952YM4C1X	B0045I6IAY	246038397	"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary"	Baby	5	0	0	N	Y	Five Stars	My favorite.!	3/11/2015
US	30798121	R32QT7AQVQBMBA	B00BIFAEDY	955350284	dr. brown's prevent classic pacifier	Baby	5	0	0	N	Y	Five Stars	Baby is very happy using this.	3/11/2015
US	44174316	RTCFIGQJXJG3F	B001WAM98S	24160750	nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary)	Baby	5	0	0	N	Y	best paci	Our favorite paci's by far and we have tried TONS and tons with all 3 kids.	3/11/2015
US	8561386	R16C3FL8D7O67H	B0047PAHUW	106521272	wubbanub elephant pacifier	Baby	5	0	0	N	Y	Just what I wanted c:	"I love how conveniently packed it was, and that it came before my little girl's expected arrival!! Thank you! Will definitely be ordering another one soon!!"	3/11/2015
US	28055273	R2H75MQP156ILI	B0045I6IAY	246038397	"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary"	Baby	5	0	0	N	Y	Easy to clean too	Does the job and my daughter likes these pacifiers over other brands. Easy to clean too.	3/11/2015
US	13526378	R1V9XZR4I2JMRO	B000S8O9ME	372364156	changing lifestyles safe-er-grip 17 bath & shower handle…	baby	5	0	0	n	y	five stars	awesome product	3/10/2015
us	49146412	r31pknzytpq4sf	b00kdkkd1i	533933863	"little sleepy head toddler pillow, white, 13 x 18"	baby	5	0	0	n	n	but i think she will like it.	"the pillow seems just right for my girls.  my oldest is 3 and had another pillow that just went flat.  my youngest hasn't used a pillow yet,  but i think she will like it."	3/10/2015
us	566714	r3pmoffdnd0z16	b00b35rayk	160607491	summer infant 2 count swaddleme blanket	baby	5	0	0	n	y	... was a gift and the couple who received it like it alot	this was a gift and the couple who received it like it alot.	3/10/2015
us	48197215	r10331ctlngsez	b00bgphc9u	638653717	mybaby soundspa sleepy snail projection light and noise machine	baby	4	1	1	n	n	versatile and practical	this is one of my favorite baby products that i own. we bought this for my daughter before she was born and use it literally everyday. we also run it all night long. she's two years and 4 months and i think we've changed the batteries maybe 4 times. it has great features and is portable. i bought another for my baby son and two more for gifts.	3/10/2015
us	15166407	r2w0pact8t5t50	b00483gaju	661845190	"grovia bioliners unscented diaper liners, 200 count"	baby	2	0	0	n	y	two stars	i have to use 2	3/10/2015
us	34708354	r36ogyy8ot22zk	b00btweupe	597077781	"mam feed & soothe bottle & pacifier gift set, boy, 0+ months, 6-count"	baby	5	0	0	n	y	five stars	great bottle for my baby!  breastfed at home and bottle fed at the babysitter.  very easy transition.	3/10/2015
us	27516849	r1vwltp3bohd0q	b005chdf9e	998469163	"bunnies by the bay bunnyband, pink, one size (discontinued by manufacturer)"	baby	5	0	0	n	y	perfect!	"shipped in a timely manner. product exactly as shown, and packaged nicely! will be very cute in pictures"	3/10/2015
us	25480387	r1zagb4407urk3	b00f0hq7zu	943649917	mud pie forest animal rattles	baby	5	0	0	n	y	five stars	excellent!!!	3/10/2015
us	3218275	r2guafz6rqda8c	b00pvzay6o	91557589	thirsties duo wrap diaper cover with hook and loop	baby	5	0	0	n	y	i <3 thirsties	"love these diaper covers! i have four other thirsties duo wraps, 3 of them are also hook & loop. we prefer the hook and loop, it's easier to get a good fit on my chubby thighed baby. the velcro is very strong on these. i've only been cloth diapering for about 5 months, and i wash every 2-3 days and they have held up great so far. it seems like the velcro will last for a long time. i use these over prefolds during the day, and over fitted diapers at night. my son is a chunky 23 lb 6 month old and he's wearing size 2 on the smallest setting, so these should fit for a long time!"	3/10/2015
us	15046694	r1sao9xnj3soq2	b0036efa84	14485891	"badger basket embassy wood baby high chair with tray,."	baby	2	1	1	n	n	badger basket safety harness a death trap	"architecturally speaking, this chair is beautiful. practically speaking, it's kind of a nightmare, particularly around the 5-point &#34;harness&#34; and its installation. the only time it kind of worked was when the attachment to the tray was installed. but it only works attached to the tray when the seat is on the highest rung, and our baby was lowered at 6 months because he's so tall. the straps fall out the back, they do not stay in place, and our baby was slipping down through the front and out the back while we were trying to just strap him in! death hazard right there if we weren't standing right over him. seriously. a baby could hang himself or asphyxiate if unattended with this ridiculously cheap, incredibly poorly designed basic safety feature. if you have an older child, it would be a great chair, but badger basket has nothing on stokke or svan, and it shows in the price. do not cheap out and save $50-200 by buying this one if it is the aesthetic &#34;look&#34; you want. otherwise, chicco makes some nice, easy to use, can always find the straps, adjustable high chairs with seats that tilt and washable covers. but they're basic and a lot less sleek."	3/10/2015
us	42722568	r1xb48up2gw5g4	b00f2mq2bw	851410472	fisher-price first steps jumperoo	baby	5	0	2	n	y	love the item hate the fact it was 3 days	love the item  hate the fact it was 3 days late	3/10/2015
us	19449425	r1xzik6ww6htux	b000mf6v1k	935357301	juice	baby	1	0	0	n	y	great idea but cumbersome	"i wanted to love this product, but to work well it would requires to have the same size as the juice box i uses and it doesn't. my son would pull the juice box away and the box loses its purpose"	3/10/2015
us	44811040	r30n6gujy05l6v	b006pb2b6o	460614821	evenflo tribute lx convertible car seat	baby	4	0	0	n	y	four stars	easy set-up and reasonably priced.	3/10/2015
us	29666602	rmt65p6zws26l	b00lk5j73u	449125124	"#1 back seat mirror - baby & mom rear view baby mirror - easily watch your precious child in-car - adjustable, convex and shatterproof glass"	baby	5	0	0	n	y	five stars	good items	3/10/2015
us	50691322	r3tp0zps2kvcf8	b001ddmfi8	683560435	"naturepedic waterproof fitted crib pad, 28x52"	baby	5	0	0	n	y	mattress protector	great for little accidents	3/10/2015
us	13615454	r27wtyto1bkgtm	b000idslog	574807396	vulli sophie la girafe	baby	5	0	0	n	y	must have!	this is the cutest and much loved item my great-grandson has.  he loves it and it soothes him which i believe is most important for a teething baby.	3/10/2015
us	37354283	r1638v4bxvs9zm	b00anjie3i	770638841	"oxo tot twist top water bottle, 12 ounce"	baby	4	0	0	n	y	would be a 5 star if it was actually spill ...	would be a 5 star if it was actually spill proof.  my daughter keeps knocking it over and it leaks all over.	3/10/2015
us	6060356	r1888kvq21opmb	b00gjixmzw	867920197	delta children products playard	baby	5	0	0	n	y	meets expectations	looks good. sturdy and spacious.	3/10/2015
us	34451362	r1k3kb9hbfymul	b00kwp659i	165513340	**closeout** baby bibs - blue yellow green - 3 pack soft plastic boy girl toddler waterproof cute	baby	5	0	0	n	y	life saver	these are exactly what i wanted.  they fit my 8 month old and 2 year old.  very easy to clean and quick to dry.  love them!	3/10/2015
us	25959850	r1ujmz56p994u7	b00g2fovq6	476799077	pump strap hands-free pumping bra and nursing – pump more breastpump bra	baby	5	1	2	n	y	great product!	i love it! i have large breasts and this fit perfectly the first time!	3/10/2015
us	23514440	r29318gzwla4or	b004kftmu0	629191318	popdecors - gone with the wind custom beautiful tree wall decals for kids rooms teen girls boys wallpaper murals sticker wall stickers nursery decor nursery decals	baby	5	2	2	n	y	five stars	"love this tree. it was exactly what i was looking for. easy to apply, just time consuming. looks great!!"	3/10/2015
us	36398049	r2hm487e5depto	b00ht6e6gw	104741652	"playtex genie elite pail system diaper with odor lock carbon filter, 100 count"	baby	5	0	0	n	y	i wish the directions were a little clearer but it ...	i wish the directions were a little clearer but it wasn't hard to put together once i figured out the tiny diagram.	3/10/2015
us	7343383	r39fg9qzazj8y2	b000058dqj	756818154	"philips avent comfort breast shell set, 2 count"	baby	5	0	0	n	y	excellent product and a good price!	"the product came to me well and on time, without any problem, i'm already using and it works perfectly, totally recommend."	3/10/2015
us	14381438	r2zd6yqp50t6r8	b00dqed5ya	401739231	"poopoose wiggle free diaper changing pad/ changing table pad, white, 16 x 32 x 3.5"	Baby	5	1	1	N	Y	wonderful product	"Great design, soft cover mom dad and baby like it!"	3/10/2015
US	6212435	R21AUAQC5770ED	B009YY4PBI	502209492	pacifier - wubbanub infant plush pacifier - turtle	Baby	5	0	0	N	Y		"So far my FAV wubbanub!! Love it, get compliments all the time and it's soooo cute!!"	3/10/2015
US	24922962	R17OEIVN6ZXACP	B00EVK5S0W	218530709	"philips avent translucent orthodontic infant pacifier, 0-6 months"	Baby	5	0	0	N	Y	Five Stars	It is perfect. My baby loves it. I do recommend.	3/10/2015
US	24657396	R2H7SBYDO5UOPL	B00JS4DIKS	495764832	chicco pacifier soft silicone	Baby	3	0	0	N	Y	Three Stars	I liked these but my baby decided on a different kind.	3/10/2015
US	13091479	R1AYU853Z893KC	B00DYOQMF6	892018890	"mam night orthodontic pacifier, boy, 0-6 plus months, 2-count"	Baby	5	0	1	N	Y	Five Stars	Really help me find them at night	3/10/2015
US	5059286	RBNTBGAVT4DBY	B0082I1IA8	218693378	"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count"	Baby	5	0	0	N	Y	love these!	"These paci's glow brightly in the dark, I was very pleased with them! Well worth the money spent!"	3/10/2015
US	21080880	R30X1PIUK59ENQ	B001L2SA6M	381226741	philips avent bpa free contemporary freeflow pacifier	Baby	5	0	0	N	Y	Avent Pacifier	My newborn only seemed to like these pacifiers for some reason. I would recommend buying a couple as they do get lost easily.	3/10/2015
US	20429458	RYVVV4ZO7E0IY	B004PSAX28	293975317	nuk 2 count trendline orthodontic pacifier	Baby	5	0	0	N	N	we love these! I used them with my daughter and ...	"only brand I will buy, we love these!  I used them with my daughter and now we get these for my son!"	3/10/2015
US	13040810	R14G6HG0DVPGAX	B00DYOQMF6	892018890	"mam night orthodontic pacifier, boy, 0-6 plus months, 2-count"	Baby	5	1	1	N	Y	Great in the car at night	"Great in the car at night, prefect for finding in their crib in the dark.  So cute. Mam are  the best pacifiers. These were perfect for my 3mos old grandson. They are well made and easy to clean."	3/10/2015
US	11766608	R2YOEPX7EP1HV0	B00A4WXYM0	869545112	wubbanub infant plush pacifier - limited edition set	Baby	5	0	0	N	Y	Plus they're super easy to spot if they fly across the room	My son is obsessed with these. Plus they're super easy to spot if they fly across the room!!	3/10/2015
US	2320456	R3BUWMF2O4YYO0	B00DYOQMF6	892018890	"mam night orthodontic pacifier, boy, 0-6 plus months, 2-count"	Baby	5	0	2	N	Y	Five Stars	Cute print and great for night time!	3/10/2015
US	44409417	R20OZ6IXW56IMQ	B00QAZA4RS	572944212	mary meyer wubbanub pacifier oatmeal bunny	Baby	5	0	0	N	Y	My daughter loves Wubbanub period! She holds them close ...	My daughter loves Wubbanub period! She holds them close for security and when she's awake she holds onto the pacifier and plays with it.	3/10/2015
US	34715603	R1KE49XC2F2VX8	B00DYOQMF6	892018890	"mam night orthodontic pacifier, boy, 0-6 plus months, 2-count"	Baby	5	1	1	N	N	and I love that I can see them in the dark when ...	"My daughter likes these alot, and I love that I can see them in the dark when I'm trying to put her back to sleep."	3/10/2015
US	43238539	RR5AJIQAKYQJY	B004IY6AGW	572944212	wubbanub soft toy and pacifier	Baby	5	0	0	N	Y	Five Stars	Great Love it Thanks A  lot	3/10/2015
US	47508940	R3SURJXMF5P1W6	B001RO4I6A	4792175	personalized pacifiers mute button pacifier in pink	Baby	5	0	0	N	Y	Five Stars	cute baby gift	3/10/2015
US	12463355	R31RH50FKZ6DP4	B000AKB4IM	295960359	the original billy-bob teeth two front teeth pacifier	Baby	5	0	0	N	Y	Five Stars	it was funny for adiaper cake	3/10/2015
US	49299916	R1DF1Z8NMF7CJJ	B0028IDXDS	450475749	wubbanub brown monkey pacifier	Baby	5	0	0	N	Y	Five Stars	These are the best baby gifts to buy!	3/10/2015
US	42002657	R2YB68BZ08JS7I	B007SCL0KW	658527424	ken health - mini medicator - baby medicine dispenser/pacifier with free syringe	Baby	5	0	0	N	Y	but it looks good.	"Have not tried it yet, but it looks good."	3/10/2015
US	1313457	R3SI861ZU93BHC	B0028IDXDS	450475749	wubbanub brown monkey pacifier	Baby	5	0	0	N	Y	Five Stars	My son loves his wubbanub I'm going to order another one for back up	3/9/2015
US	28689721	RJPJ1ZKYRYLJ3	B00DDT1HWA	552512389	"the first years newborn pacifier, john deere, 2-count"	Baby	5	0	0	N	Y	Five Stars	Roll big green!	3/9/2015
US	45743509	R1UZ6D4OLYDQ65	B004VL2VRY	175568661	motorola mbp33 wireless video baby monitor with infrared night vision and zoom 2.8 color lcd	baby	3	0	0	n	n	only lasts a year	"the camera and base work well, however the ac adapter that charges the parent monitor is very flimsy. we have had 2 break in the past year, and the problem is that the adapters are not easily replaced - if you search amazon, none of the 'compatible' adapters are really compatible. i contacted motorola - they not only wouldn't send a replacement (though to be fair, it was outside the warranty period) but they don't even have an option to buy the adapter.<br /><br />i now have a $150 system collecting dust and have to buy a new system just because of the adapter."	3/9/2015
us	12205923	r3gun8snc5fg4s	b00318clnm	307030745	thermos foogo soft spout sippy cup with handles	baby	5	0	0	n	y	five stars	excellent cup for my 9 month old. the spout is soft and flexible.	3/9/2015
us	46436568	r3bikapw1w57sy	b00k2m2n2e	769940887	months in motion 155 monthly baby stickers baby boy or baby girl chalkboard	baby	5	0	0	n	y	very cute!	very cute idea. the chalkboard goes with all outfits and is unisex.	3/9/2015
us	16296839	r16gg50pyvsb3o	b00004tflb	845894094	munchkin mozart magic cube	baby	4	0	0	n	y	four stars	niece loved this	3/9/2015
us	15812398	r1fe5vavjxb4o6	b008hcxiu2	888727752	britax back seat mirror	baby	5	0	0	n	y	perfect	"i bought this one as a gift, but had 2 different britax back seat mirrors of my own and they are all great. convenient and a must have for rear facing kiddos."	3/9/2015
us	9838350	r19it26k2bdnh4	b00ihiens2	314966901	cozy cover easy seat - portable travel high chair and safety seat for infants and toddlers	baby	5	0	0	n	y	five stars	so much easier to carry this around!!!!	3/9/2015
us	18480173	r2plxqybtzwbfy	b003n0jxso	971881542	"natural he powder laundry detergent for hard water by rockin' green, perfect for cloth diapers, hard rock formula for hard water, up to 90 loads per bag, 45 oz."	baby	5	0	0	n	y	it works great and always gets out the stains	i use this to wash cloth diapers. it works great and always gets out the stains.	3/9/2015
us	11728612	r1y6t0oq8rvbf0	b001r1i44u	78064122	playtex twist 'n click spill proof cup sippy	baby	4	0	0	n	y	good cups.	"good cups. easy to assemble and clean. a little liquid will come out when you turn the cup upside down , but this is the best leak proof cups so far we have tried .   one drawback - we won't be able to buy replacement straws ."	3/9/2015
us	12468185	r2ipreoejuy8y4	b0056z2btm	331737855	soho diaper bag with changing pad 8 pieces set	baby	5	0	0	n	y	thank you   all arrived safely	thank you<br />  all arrived safely	3/9/2015
us	5811231	r1kdg5qx833t1n	b00hurf2ke	443353359	summer infant bath and shower center	baby	4	0	0	n	y	"good, my son loves it"	"good, my son loves it, i cant give 5 stars because of the shower stuff, it just holds a little water, you have to refill it a lot"	3/9/2015
us	9992609	r2ke3qkwp3zlpr	b005dewe16	605697337	"evenflo modern high chair, black (older version) (discontinued by manufacturer)"	baby	5	0	0	n	y	"he climbs on it so easily, and is relatively easy to clean"	"my almost 3 year old is still using it. he climbs on it so easily, and is relatively easy to clean."	3/9/2015
us	1287818	r225b5t9bt3pm6	b009x4c3qs	501280316	maxi-cosi pria 70 car seat	baby	5	0	1	n	n	five stars	good	3/9/2015
us	38515401	rr0sw520q4hnn	b00b7m7cla	671775617	brica deluxe kick mat	baby	5	0	0	n	y	worked as designed!	they work as designed and stop my son from ruining the back of the seat in front of him while sitting in his car seat.	3/9/2015
us	42600884	r2ky2hspsln3tm	b009upujiy	929916444	munchkin 3 count waterproof changing pad liners	baby	5	0	0	n	y	love these! my son sometimes pees all over and ...	"love these! my son sometimes pees all over and has projectile poo, so these come in handy. i bought two packs."	3/9/2015
us	6250568	r2l9pq6m1k9fsk	b005dd57um	232982377	"graco trekko classic connect stroller, metropolis (discontinued by manufacturer)"	baby	5	0	0	n	y	five stars	excelente!	3/9/2015
us	44441063	r1fyprh07na23k	b00h8mrbhs	494610587	graco totbloc pack 'n play with carry bag	baby	5	0	0	n	y	nice. well made	nice.  well made.	3/9/2015
us	13024334	r32rlrdb6ghtsf	b00cxsvzi8	752054488	"megaseat play and snack tray, white"	baby	5	0	0	n	y	five stars	"great price, arrived quick, and as expected"	3/9/2015
us	1302284	r31z3sgpfvto42	b00904i08q	323395318	maclaren bmw buggy stroller	baby	5	0	2	n	n	five stars	i love it!!!!!!<br />great quality and my baby always sleeps in it.	3/9/2015
us	52262978	r2de8t538sd3dg	b0009a4fbq	434183142	safety 1st easy saver diaper pail	baby	4	0	0	n	y	perfect for cloth diapers	"we use cloth diapering, and this is great for the price. we wanted something affordable and good quality. this is small, so we have to do laundry every two days (which we do already). the slot for diapers isn't as small as others are complaining about. we have a daughter that is 20 pounds and her diapers fit through it with no problem (even aios).<br /><br />nice pail for the price. only downside is the smaller size."	3/9/2015
us	9744974	r1pv1yue44iq6f	b00surzhb2	565380388	"coavas&reg; crazy panda cool sports removable vinyl wall sticker room home decoration 37.43x37.43 inches, white"	baby	1	0	0	n	y	have a pic of a black sticker hut mail me a white one	sticker was mailed white u cant even see it on the wall. i guess they expect you to have black walls to see  sticker i asked for a return the emaik back said &#34;it said it was white&#34; but the sticker picture is black. how stupid is that to only sell white stickers but have a picture of a black one! dnt buy i dnt recomend at all	3/9/2015
us	50900387	r3emjhkjgra2ho	b00bqegvmu	780558470	tommee tippee closer to nature anti-colic bottle	baby	5	0	0	n	y	the only bibs we use now!	"love these bibs.  they're a must-have once your little one starts feeding herself.  i would've been changing her clothes a lot more often with a traditional bib!  this catches all the milk she dumbs, food that falls out of her mouth, etc."	3/9/2015
us	2885991	r1bh9feoe95tee	b00gzhq54w	16439166	"olivia huge eiffel tower paris city france wall decals vinyl removable wall stickers graphic art for living room bedroom office house design home decor (black, 23.6 x 42.5)"	baby	5	0	0	n	y	great looking wall	my grandaughter loves this on her wall she recently got her own room and now it is all decorated in paris love love love this on the wall	3/9/2015
us	42090707	r3kvt86c4e3esp	b00b7uljqq	190595131	munchkin arm and hammer diaper pail with refill bags	baby	5	0	0	n	n	"love, love"	"love, love, love this diaper pail. i have used other in the past and found this one to be better in a few ways. first, it does not smell! i'm not sure if that's because of the arm & hammer baking soda that is released from the top of the pail when you add a new dirty diaper or the self sealing lid that twist the bag closed when the pail is not in use. it's amazing, no smell!<br /><br />i also love the face that the bags are huge and can hold up to 2 weeks of diapers. they are so easy to get in and out of the front of the pail and each individual bag snaps and seals at the top. the bags are really strong so you don't have to worry about them tearing as you carry them out to the trashcan!<br /><br />the only thing that would make this pail better would be a foot peddle so that i can quickly ditch the dirty diaper while carrying my baby out of the room."	3/9/2015
us	29708333	r1y47djpsbxzsq	b00cgf1yys	908960548	baby / child safety tested mary meyer wubbanub 100% soft and cuddly pacifier infant collection - okey dokey dino infant	baby	5	0	0	n	y	five stars	great purchase	3/9/2015
us	12615771	r1s6gb8234qd2z	b00cxhh3du	259302840	summer infant by your side sleeper (discontinued by manufacturer)	baby	4	0	1	n	y	good but small	good product. the only problem is my baby outgrew it in a flash. it wasn't very easy to take him out also.	3/9/2015
us	6405932	r27cm8laho2gra	b002osrfrc	136524510	breathablebaby breathable mesh liner for portable and cradle cribs	baby	4	0	0	n	y	four stars	looks nice and i worry free!	3/9/2015
us	32105208	r1mgaws8fsflkh	b00djs63q0	618742016	best choice elastic waist extender set of 2 for men or women	baby	5	0	0	n	y	works great	using these along with belly bands really extended my regular wardrobe further into my pregnancy.  i recommend these to all expectant moms!!	3/9/2015
us	30005139	r2ae2a2korzwdy	b00h473nme	192350088	kushies sunglasses - toddler - yellow	baby	5	0	0	n	y	passed the kid test!	"love the glasses.  i purchased them for my 22 month old grandchild, and they are unbreakable, the first challenge they went through was being twisted around and they made it.  good price also.😊"	3/9/2015
us	20480974	r2g5d4t4y505oh	b009k8nfg4	248421989	dreambaby soft touch potty seat	baby	4	0	0	n	y	great soft and no slip	great soft and no slip. i took one start out because the indent on the side for kids to hold is too shallow. kids need something to grad to feel secure. just my 2 cents.	3/9/2015
us	18921452	r4swywdagoc4b	b007dfs00m	418084300	kids prefered 5 mouse bean bag	Baby	4	0	0	N	Y	Four Stars	super cute!	3/9/2015
US	52740164	R2HLPY9ZZ5DWQ6	B00GVZ68AO	224554568	jollypop pacifier 6 pack unscented	Baby	5	0	0	N	Y	They work well	I brought these for my grandson. I guess its a matter of preference. He likes them over the other ones his mom brought. They are small enough to fill his mouth without him straining to get a grasp on it.	3/9/2015
US	18440459	R1RPGNR6VGFM86	B007SCL0KW	658527424	ken health - mini medicator - baby medicine dispenser/pacifier with free syringe	Baby	4	0	0	N	Y	Four Stars	Very Good	3/9/2015
US	21004871	R1MNHR5A3O78BQ	B00I0M8QTW	339747365	"tommee tippee night pacifier, 2 count"	Baby	5	0	0	N	N	Only one for us!	"A life saver! The only paci our baby would take and we tried Mam, Avent, Munchkin, you name it!"	3/9/2015
US	32105208	RH7T724LDR48U	B0081ZOWG4	246038397	"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary"	Baby	5	0	0	N	Y	Our go-to oacifue	"Love the soft nipple, and the fact it is one piece.  It's the only pacifier either of my breastfed kids would use."	3/9/2015
US	42886743	R868318BQLH7K	B001BXREG8	869138578	wubbanub (tm) dragon pacifier!	Baby	4	0	0	N	Y	Four Stars	Wing aren't even stuffing comes through seams. But my son loves it so I guess none of that matters	3/9/2015
US	18822415	R1HP2HV6IU7RG5	B0045I6IAY	246038397	"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary"	Baby	5	0	0	N	Y	Five Stars	Perfect; Recomended !!!	3/9/2015
US	5961727	R12DJSCE0OTL48	B006ZM043U	147016145	"nuk hello kitty puller pacifier, 6-18 months"	Baby	5	0	1	N	Y	Great!	"Absolutely adorable, a must have."	3/9/2015
